year,year_index,month,date,area,regnames,country_code,country_index,country,dengue_case,pre_case,mt,st,rh,cp,tp,si,c1,c2,c3,c4,c5,c6,c7,c8,Residential,Workplace,Transit,Park,Grocery,Retail,non_Residential,dengue_case.l1,proportion_year,proportion_season,GDP_per_capita,population,dengue_case.l1yr,cases2013-2019,proportion_annual
2020,7,2,2020/2/1,all,LA,18,22,Jamaica,392,590.9911053,25.15414,25.425085,78.57004,31.79591497,52.56503,17.90758621,0,0,0,0,0,0,0,75,101.9333333,96.2,100.0666667,98.0666667,97.9333333,98.0666667,98.06666668,129,0.567430985,0.48574969,4866.98735,2961167,7523,13258,5629
2020,7,3,2020/3/1,all,LA,18,22,Jamaica,62,385.8359314,24.94039,25.32628,75.27535,31.05227028,50.01985,51.37290323,61.29032258,22.58064516,69.35483871,39.51612903,0,39.78494624,45.96774194,83.87096774,109.3870968,83.2580645,79.483871,74.1612903,92.2903226,78.3870968,81.51612904,392,0.567430985,0.076827757,4866.98735,2961167,7523,13258,5629
2020,7,4,2020/4/1,all,LA,18,22,Jamaica,5,278.4494902,26.55134,27.147036,74.55913,13.9115329,18.30088,81.636,100,66.66666667,100,100,15,70.55555556,82.5,100,122.7666667,54.3,47.6,46.3,62.9333333,47.9666667,51.82,62,0.567430985,0.006195787,4866.98735,2961167,7523,13258,5629
2020,7,5,2020/5/1,all,LA,18,22,Jamaica,47,268.2641741,27.1428,27.526476,76.09283,42.52786104,54.13552,86.95032258,100,66.66666667,100,99.19354839,50,66.66666667,100,100,119.3548387,64.3870968,59.6774194,52.3870968,71.3225806,58.2580645,61.20645162,5,0.567430985,0.058240397,4866.98735,2961167,7523,13258,5629
2020,7,6,2020/6/1,all,LA,18,22,Jamaica,65,305.8988525,27.58891,27.997768,75.96979,47.51839604,54.22157,69.689,74.44444444,1.111111111,100,75,50,66.66666667,100,60,114.2,75.7333333,73.5666667,67,81.7,71.4666667,73.89333334,47,0.567430985,0.080545229,4866.98735,2961167,7523,13258,5629
2020,7,7,2020/7/1,all,LA,18,22,Jamaica,12,448.222148,28.09559,28.506544,74.28315,64.1704199,75.91492,68.28064516,97.84946237,0,100,75,50,66.66666667,100,25,112.0322581,76.483871,81.5806452,74.8709677,88.8387097,79.3225806,80.21935484,65,0.567430985,0.014869888,4866.98735,2961167,7523,13258,5629
2020,7,8,2020/8/1,all,LA,18,22,Jamaica,18,635.0058708,28.10293,28.413261,76.76482,57.50790969,68.29853,73.14903226,100,21.50537634,100,75,50,66.66666667,100,45.16129032,111.8387097,73,79.4193548,76.2903226,86.8064516,78.1935484,78.74193548,12,0.567430985,0.022304833,4866.98735,2961167,7523,13258,5629
2020,7,9,2020/9/1,all,LA,18,22,Jamaica,2,1029.361581,27.16194,27.518711,81.9798,132.5292747,147.7149,75.74,73.33333333,66.66666667,100,75,50,66.66666667,100,50,112.3666667,70.7666667,74.2666667,66.7666667,80.7666667,71.9333333,72.90000002,18,0.567430985,0.002478315,4866.98735,2961167,7523,13258,5629
2020,7,10,2020/10/1,all,LA,18,22,Jamaica,35,1283.174767,26.33606,26.512705,85.8021,174.9759606,251.6264,72.37387097,66.66666667,46.23655914,100,75,50,66.66666667,100,50,112.3870968,70.7096774,74.6774194,61.5806452,81.0322581,67.3548387,71.07096776,2,0.567430985,0.043370508,4866.98735,2961167,7523,13258,5629
2020,7,11,2020/11/1,all,LA,18,22,Jamaica,40,1714.144736,25.30526,25.377777,86.71559,158.1784394,298.4249,71.3,66.66666667,33.33333333,100,75,50,66.66666667,100,50,110.6666667,75.0666667,73.6333333,62.8333333,83.6333333,70.8,73.19333332,35,0.567430985,0.049566295,4866.98735,2961167,7523,13258,5629
2020,7,12,2020/12/1,all,LA,18,22,Jamaica,0,2100.349437,24.69854,24.833324,82.92427,35.4366575,61.51024,71.3,66.66666667,33.33333333,100,75,50,66.66666667,100,50,108.3225806,74.7741935,86.5483871,77.8387097,96.1612903,80.7096774,83.2064516,40,0.567430985,0,4866.98735,2961167,7523,13258,5629
2020,7,1,2020/1/1,all,LA,19,17,Mexico,7853,7196.203193,16.08965,16.335476,60.12307,15.71830088,32.69932,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,17143,0.2343898,0.065746842,10267.50017,128932753,267743,1142298,104558
2020,7,2,2020/2/1,all,LA,19,17,Mexico,6674,6103.042222,17.51948,18.187328,56.29604,9.975883015,25.4652,0.191724138,0,0,0,0,0,0,0,1.724137931,98.8666667,106.8,103.8666667,104.0666667,101.5333333,101.2,103.4933333,7853,0.2343898,0.055876025,10267.50017,128932753,267743,1142298,104558
2020,7,3,2020/3/1,all,LA,19,17,Mexico,5412,6445.153706,20.77067,22.06971,53.52496,11.24119443,17.82388,19.92387097,29.03225806,19.35483871,25.80645161,14.51612903,1.612903226,4.301075269,16.12903226,42.74193548,105.6129032,89.6451613,82.516129,86.3870968,96.8064516,84.9032258,88.0516129,6674,0.2343898,0.045310315,10267.50017,128932753,267743,1142298,104558
2020,7,4,2020/4/1,all,LA,19,17,Mexico,2806,7288.79784,22.88284,24.514336,48.05046,20.33475475,27.24058,82.41,100,100,100,75,25,66.66666667,100,75,119.7666667,54.6666667,42.6,51.4666667,79,43.3333333,54.21333334,5412,0.2343898,0.023492377,10267.50017,128932753,267743,1142298,104558
2020,7,5,2020/5/1,all,LA,19,17,Mexico,4547,9450.805206,23.0835,24.800638,50.17215,52.84839285,67.21372,82.41,100,100,100,75,25,66.66666667,100,75,119.4193548,61.4516129,42.1612903,51.0645161,79.2258065,44.3548387,55.6516129,2806,0.2343898,0.038068367,10267.50017,128932753,267743,1142298,104558
2020,7,6,2020/6/1,all,LA,19,17,Mexico,6878,13495.80282,23.18322,24.660292,61.25064,82.8381921,120.9211,71.512,100,56.11111111,100,62.5,25,50,75,75,116.2,70.0666667,49.3333333,58.7333333,85.8,52.6666667,63.32,4547,0.2343898,0.057583952,10267.50017,128932753,267743,1142298,104558
2020,7,7,2020/7/1,all,LA,19,17,Mexico,8396,20695.80687,23.1255,24.296694,65.84985,115.4337436,151.3965,70.83,100,50,100,62.5,25,50,75,75,114.4193548,70.5806452,54.9677419,62.7419355,88.5483871,60.0322581,67.37419356,6878,0.2343898,0.070292943,10267.50017,128932753,267743,1142298,104558
2020,7,8,2020/8/1,all,LA,19,17,Mexico,11301,30045.89281,22.60112,23.240767,69.32224,115.7526638,162.0681,72.26612903,100,62.90322581,100,62.5,25,50,75,75,112.0322581,74.5806452,60.0645161,65.9677419,90.0967742,67.3870968,71.61935484,8396,0.2343898,0.094614167,10267.50017,128932753,267743,1142298,104558
2020,7,9,2020/9/1,all,LA,19,17,Mexico,17389,41958.91134,21.39313,21.579525,72.43005,124.676199,182.339,71.91466667,100,71.11111111,100,62.5,35.83333333,49.44444444,75,53.33333333,111.6666667,74.0333333,60.8333333,64.5666667,89.9666667,68.2333333,71.52666666,11301,0.2343898,0.145584086,10267.50017,128932753,267743,1142298,104558
2020,7,10,2020/10/1,all,LA,19,17,Mexico,26255,43450.2126,20.2793,21.101803,58.99527,32.44819385,51.59515,72.23741935,100,83.33333333,100,62.5,50,54.30107527,75,25,110.6129032,78.483871,67,63.1612903,93.3870968,68.8709677,74.18064516,17389,0.2343898,0.219811961,10267.50017,128932753,267743,1142298,104558
2020,7,11,2020/11/1,all,LA,19,17,Mexico,16745,25870.62084,18.55737,19.21902,58.76353,17.02514505,39.81211,71.76,100,83.33333333,100,62.5,50,50,75,25,110.7666667,79.3666667,67.6666667,60.9333333,95.1,71.9666667,75.00666668,26255,0.2343898,0.140192393,10267.50017,128932753,267743,1142298,104558
2020,7,12,2020/12/1,all,LA,19,17,Mexico,5187,11349.40992,15.83713,16.267416,56.20009,8.404363939,16.66113,71.76,100,83.33333333,100,62.5,50,50,75,25,110.483871,77.1935484,70.0645161,66.5806452,104.3548387,76.0967742,78.85806452,16745,0.2343898,0.043426572,10267.50017,128932753,267743,1142298,104558
2020,7,1,2020/1/1,all,LA,20,5,Nicaragua,8303,936.5494927,25.234982,25.582985,69.73763,19.87674162,31.95122,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,10520,0.332113386,0.154889378,1763.202624,6624554,186663,562046,106371
2020,7,2,2020/2/1,all,LA,20,5,Nicaragua,6511,816.9166333,26.042227,26.553228,65.48013,13.9187409,19.11841,1.819655172,0,0,0,0,0,0,0,7.75862069,99.4666667,109.1333333,99.4666667,99.8,100.3333333,100.1333333,101.7733333,8303,0.332113386,0.121460284,1763.202624,6624554,186663,562046,106371
2020,7,3,2020/3/1,all,LA,20,5,Nicaragua,5107,791.2950478,26.341246,26.86181,63.91807,17.82669543,25.1625,11.43741935,27.95698925,0,0,0,0,0,0,25,103.3548387,102,88.6451613,89.8064516,95.8387097,85.5806452,92.37419356,6511,0.332113386,0.095269186,1763.202624,6624554,186663,562046,106371
2020,7,4,2020/4/1,all,LA,20,5,Nicaragua,3099,842.791834,28.195747,29.697056,58.01267,5.875345752,7.711975,20.18266667,66.66666667,0,0,0,0,0,0,38.33333333,110.0666667,78.6666667,69.1,79.4333333,81.9666667,67.5,75.33333334,5107,0.332113386,0.057810693,1763.202624,6624554,186663,562046,106371
2020,7,5,2020/5/1,all,LA,20,5,Nicaragua,3031,1013.959506,27.48155,27.993092,72.20045,173.7345448,294.569,19.59419355,66.66666667,0,0,0,0,0,0,9.677419355,112.3225806,79.8064516,62.8064516,71.1935484,81.516129,63.8709677,71.83870966,3099,0.332113386,0.056542178,1763.202624,6624554,186663,562046,106371
2020,7,6,2020/6/1,all,LA,20,5,Nicaragua,2131,1496.398215,26.055864,25.430624,81.69254,183.2596896,256.4114,18.52,66.66666667,0,0,0,0,0,0,0,113.4,76.5666667,59.9666667,68.2333333,80.8,63.8,69.87333334,3031,0.332113386,0.039753013,1763.202624,6624554,186663,562046,106371
2020,7,7,2020/7/1,all,LA,20,5,Nicaragua,3053,2540.900561,26.296064,25.829311,78.57893,97.03509916,128.6645,20.54903226,55.91397849,0,0,0,0,0,0,29.03225806,111.0967742,78.3548387,68.9677419,78.9032258,86.2903226,72.9677419,77.09677418,2131,0.332113386,0.05695258,1763.202624,6624554,186663,562046,106371
2020,7,8,2020/8/1,all,LA,20,5,Nicaragua,3745,2293.543998,26.147602,25.924887,81.27936,150.3291783,208.0737,19.89258065,29.03225806,0,0,0,0,0,0,50,108.2580645,83.2903226,72.516129,83.0645161,90.1612903,78.483871,81.5032258,3053,0.332113386,0.069861583,1763.202624,6624554,186663,562046,106371
2020,7,9,2020/9/1,all,LA,20,5,Nicaragua,3955,1859.811691,26.173822,25.872097,82.6086,173.7125852,192.2142,12.222,0,0,0,0,0,0,0,50,107.6666667,82.5,76.9666667,85.1666667,93.8333333,80.4333333,83.78,3745,0.332113386,0.073779055,1763.202624,6624554,186663,562046,106371
2020,7,10,2020/10/1,all,LA,20,5,Nicaragua,5052,2057.958572,25.56428,24.970785,86.43258,253.3939951,334.3366,8.33,0,0,0,0,0,0,0,25,105.5806452,90.1290323,83.0967742,80.8709677,100.483871,81.6774194,87.25161292,3955,0.332113386,0.094243182,1763.202624,6624554,186663,562046,106371
2020,7,11,2020/11/1,all,LA,20,5,Nicaragua,5847,1858.778728,24.788479,24.038464,86.5472,133.5372614,395.6901,8.33,0,0,0,0,0,0,0,25,106.0666667,91.7666667,83.2666667,79.5,102.3,86.3,88.62666668,5052,0.332113386,0.109073611,1763.202624,6624554,186663,562046,106371
2020,7,12,2020/12/1,all,LA,20,5,Nicaragua,3772,1552.262864,24.832478,24.195911,75.12513,25.37887049,38.00234,8.33,0,0,0,0,0,0,0,25,104.8709677,86.483871,103,98.0645161,121.1290323,101.2258065,101.9806452,5847,0.332113386,0.070365258,1763.202624,6624554,186663,562046,106371
2020,7,1,2020/1/1,all,LA,21,19,Panama,1872,1229.016727,25.19626,25.002205,83.27338,38.31176351,71.44825,2.866451613,0,0,0,0,0,0,0,8.064516129,100,100,100,100,100,100,100,2074,0.205423206,0.45995086,11910.15534,4314767,9856,47979,3002
2020,7,2,2020/2/1,all,LA,21,19,Panama,722,1250.605998,25.37233,25.443039,80.40089,25.23402909,44.96049,8.33,0,0,0,0,0,0,0,25,101.2666667,89.2,95.5333333,108.6666667,103.0666667,98.3333333,98.96,1872,0.205423206,0.177395577,11910.15534,4314767,9856,47979,3002
2020,7,3,2020/3/1,all,LA,21,19,Panama,330,513.2863586,25.52342,25.78876,76.28452,21.64451177,32.53738,42.05419355,64.51612903,43.01075269,61.29032258,45.96774194,0,16.12903226,29.03225806,55.64516129,117.3870968,73.9032258,67.4516129,63.6774194,81.7419355,62.9354839,69.9419355,722,0.205423206,0.081081081,11910.15534,4314767,9856,47979,3002
2020,7,4,2020/4/1,all,LA,21,19,Panama,144,416.9828008,26.0283,26.123524,81.56911,80.90886834,126.5789,91.204,100,100,100,75,93.33333333,66.66666667,100,85.83333333,139.6666667,26.3,20.9333333,26.8,37.9,17.5666667,25.9,330,0.205423206,0.035380835,11910.15534,4314767,9856,47979,3002
2020,7,5,2020/5/1,all,LA,21,19,Panama,167,480.5161202,26.08915,25.843857,87.78106,239.1958662,291.3586,91.24612903,100,79.56989247,100,75,100,66.66666667,100,100,135.516129,35.7741935,27.0645161,33.1290323,44.1612903,24.0967742,32.84516128,144,0.205423206,0.041031941,11910.15534,4314767,9856,47979,3002
2020,7,6,2020/6/1,all,LA,21,19,Panama,168,697.4880158,25.47347,25.263626,89.35221,290.8787227,347.5139,84.688,100,66.66666667,100,75,60,80.55555556,80,100,129.6666667,49.1666667,37.6,46.6666667,59.6,36.8666667,45.98000002,167,0.205423206,0.041277641,11910.15534,4314767,9856,47979,3002
2020,7,7,2020/7/1,all,LA,21,19,Panama,155,1135.438812,25.31884,24.971537,88.69428,277.6131036,353.4285,82.91387097,100,54.83870968,100,75,58.06451613,83.33333333,75,100,130.0967742,48.1290323,34.1290323,38.8387097,56.9354839,35.1935484,42.64516132,168,0.205423206,0.038083538,11910.15534,4314767,9856,47979,3002
2020,7,8,2020/8/1,all,LA,21,19,Panama,137,1101.200353,25.31687,24.981766,89.09919,287.3698836,404.8021,81.78,100,50.53763441,100,75,58.06451613,77.41935484,75,100,128.3225806,48.483871,35.4193548,40.7741935,55.3870968,36.7096774,43.3548387,155,0.205423206,0.033660934,11910.15534,4314767,9856,47979,3002
2020,7,9,2020/9/1,all,LA,21,19,Panama,101,1065.779303,25.12641,25.023397,89.0681,292.802659,373.9044,84.63066667,100,66.66666667,100,75,78.33333333,66.66666667,75,100,122.8333333,56.6333333,45.4,47.8,67.5333333,45.5333333,52.57999998,137,0.205423206,0.024815725,11910.15534,4314767,9856,47979,3002
2020,7,10,2020/10/1,all,LA,21,19,Panama,145,1208.231841,25.19712,24.928219,89.84158,279.6217439,385.2534,69.35580645,100,66.66666667,100,84.67741935,35.48387097,59.13978495,26.61290323,51.61290323,118.3225806,64.516129,55.1935484,48.3870968,75.7419355,53.4516129,59.45806452,101,0.205423206,0.035626536,11910.15534,4314767,9856,47979,3002
2020,7,11,2020/11/1,all,LA,21,19,Panama,95,1421.58682,24.72845,24.435766,89.74362,236.0272123,336.8413,58.33,100,66.66666667,100,100,0,33.33333333,0,25,117.9333333,65.7333333,56.9666667,46.7666667,78.7333333,57.6333333,61.16666666,145,0.205423206,0.023341523,11910.15534,4314767,9856,47979,3002
2020,7,12,2020/12/1,all,LA,21,19,Panama,34,1674.635509,24.79067,24.415934,86.84925,127.0511864,215.903,66.69741935,100,66.66666667,100,100,0,66.66666667,30.64516129,36.29032258,119.1612903,64.9677419,59.6129032,46.6451613,82.8387097,60.5483871,62.92258064,95,0.205423206,0.008353808,11910.15534,4314767,9856,47979,3002
2020,7,1,2020/1/1,all,LA,22,3,Peru,4289,5050.651084,18.72299,21.974897,79.35777,88.37304958,137.3655,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,3105,0.08621294,0.075786758,6486.634618,32971854,17709,205410,-11635
2020,7,2,2020/2/1,all,LA,22,3,Peru,5636,5729.333589,19.08212,22.318287,80.73311,91.98818717,140.9873,0,0,0,0,0,0,0,0,0,100,100.4,101.7333333,100.8666667,100,100.8,100.76,4289,0.08621294,0.099588288,6486.634618,32971854,17709,205410,-11635
2020,7,3,2020/3/1,all,LA,22,3,Peru,6159,6300.266057,19.12375,22.184486,78.66976,101.3013577,150.7626,58.51032258,64.51612903,51.61290323,64.51612903,59.67741935,27.41935484,51.61290323,56.4516129,63.70967742,119.2903226,64.6451613,57.3225806,60.9032258,73.8064516,57.516129,62.83870966,5636,0.08621294,0.108829714,6486.634618,32971854,17709,205410,-11635
2020,7,4,2020/4/1,all,LA,22,3,Peru,5327,7140.348598,18.33834,21.487103,75.36491,60.70302467,83.1526,94.44,100,100,100,100,50,100,100,100,137.9666667,26.2,15.7666667,24.6333333,35.5333333,16.6333333,23.75333332,6159,0.08621294,0.094128249,6486.634618,32971854,17709,205410,-11635
2020,7,5,2020/5/1,all,LA,22,3,Peru,3716,7319.461636,17.49294,20.28435,71.79318,40.60458256,56.81587,93.15903226,100,66.66666667,100,100,94.35483871,77.41935484,100,100,134.0967742,35.2580645,24.6451613,33.9032258,42.1290323,17.4516129,30.67741936,5327,0.08621294,0.065661831,6486.634618,32971854,17709,205410,-11635
2020,7,6,2020/6/1,all,LA,22,3,Peru,1227,5027.081535,16.40186,18.983973,67.20213,19.25688667,30.71987,89.81,100,66.66666667,100,100,75,66.66666667,100,100,128.9,46.4333333,35.9333333,46.6,56.4333333,26.5666667,42.39333332,3716,0.08621294,0.021681127,6486.634618,32971854,17709,205410,-11635
2020,7,7,2020/7/1,all,LA,22,3,Peru,1000,2863.11934,15.72593,18.335955,62.08184,25.59944698,35.4344,78.25580645,83.33333333,50,100,100,37.90322581,50,83.06451613,100,123.8064516,55.9032258,44.6451613,57.6774194,69,43.5806452,54.16129034,1227,0.08621294,0.01767003,6486.634618,32971854,17709,205410,-11635
2020,7,8,2020/8/1,all,LA,22,3,Peru,2184,1905.931839,15.92618,19.263777,61.16076,14.58665198,20.93603,83.87354839,83.33333333,60.75268817,100,100,75,60.75268817,75,100,122.7741935,57.4193548,43.8709677,56.516129,66.4193548,46.7741935,54.19999996,1000,0.08621294,0.038591345,6486.634618,32971854,17709,205410,-11635
2020,7,9,2020/9/1,all,LA,22,3,Peru,3498,1527.795837,16.23867,20.240032,66.84166,41.15361321,52.96845,85.19,83.33333333,66.66666667,100,100,75,66.66666667,75,100,121.4,61.0666667,47,59.0666667,68.8666667,49.7333333,57.14666668,2184,0.08621294,0.061809764,6486.634618,32971854,17709,205410,-11635
2020,7,10,2020/10/1,all,LA,22,3,Peru,6450,1790.88083,16.85937,20.947859,71.36839,55.02707343,70.72693,80.61645161,83.33333333,66.66666667,100,100,66.93548387,66.66666667,66.93548387,75,117.6774194,68.9677419,55.1612903,64.0967742,76.8709677,55.2580645,64.07096772,3498,0.08621294,0.113971693,6486.634618,32971854,17709,205410,-11635
2020,7,11,2020/11/1,all,LA,22,3,Peru,9779,2725.534115,17.22574,21.722446,67.1428,52.82520117,69.05242,71.046,60,51.11111111,100,88.33333333,36.66666667,66.66666667,73.33333333,63.33333333,116.2,73.8,57.9333333,67.1333333,79.3,60.6,67.75333332,6450,0.08621294,0.172795222,6486.634618,32971854,17709,205410,-11635
2020,7,12,2020/12/1,all,LA,22,3,Peru,7328,3319.330858,17.44542,20.599445,79.84424,96.89461365,152.7193,65.29064516,45.16129032,45.16129032,82.25806452,83.87096774,50,66.66666667,64.51612903,50,114.3225806,75.3225806,64.516129,73.3225806,90.483871,69.3225806,74.59354836,9779,0.08621294,0.129485979,6486.634618,32971854,17709,205410,-11635
2020,7,1,2020/1/1,all,LA,23,20,Venezuela,1296,7998.240048,25.28369,25.892864,74.5062,21.75767018,35.70531,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,1357,0.057497712,0.194594595,7697.05,28435940,16018,278585,-23780
2020,7,2,2020/2/1,all,LA,23,20,Venezuela,981,6562.074792,25.4138,26.075777,70.96188,14.16717264,21.01549,0.766206897,0,0,0,0,0,0,0,0,100.3333333,97.3333333,99.7333333,108.3333333,101.0666667,102.2666667,101.7466667,1296,0.057497712,0.147297297,7697.05,28435940,16018,278585,-23780
2020,7,3,2020/3/1,all,LA,23,20,Venezuela,534,4785.152296,25.60276,26.497313,69.48312,20.18110889,33.87071,52.15096774,51.61290323,51.07526882,64.51612903,40.32258065,0,40.86021505,61.29032258,59.67741935,110.4516129,79.0322581,69.2258065,73.7419355,84.483871,70.5483871,75.40645164,981,0.057497712,0.08018018,7697.05,28435940,16018,278585,-23780
2020,7,4,2020/4/1,all,LA,23,20,Venezuela,267,3772.15268,26.51684,27.33816,71.6043,33.02149869,42.13428,82.41,100,100,100,75,0,66.66666667,100,100,120.1666667,52.5666667,38.1333333,47.1666667,60.0666667,38.7666667,47.34000002,534,0.057497712,0.04009009,7697.05,28435940,16018,278585,-23780
2020,7,5,2020/5/1,all,LA,23,20,Venezuela,423,3926.914661,27.17507,27.63611,72.5182,48.26791678,60.31859,84.11387097,100,100,100,90.32258065,0,66.66666667,100,100,116.2580645,68.7419355,48.2903226,54.9032258,67.6129032,48.7096774,57.6516129,267,0.057497712,0.063513514,7697.05,28435940,16018,278585,-23780
2020,7,6,2020/6/1,all,LA,23,20,Venezuela,316,4742.564046,26.18952,26.428066,78.81831,99.2855864,123.7426,81.111,100,72.77777778,100,100,44.16666667,53.88888889,59.16666667,100,114.3333333,77.0666667,56.6333333,64.7333333,80.1,62.6333333,68.23333332,423,0.057497712,0.047447447,7697.05,28435940,16018,278585,-23780
2020,7,7,2020/7/1,all,LA,23,20,Venezuela,584,6247.360832,25.91808,26.384634,80.08925,114.6593031,136.1187,86.74,100,83.33333333,100,100,58.87096774,55.37634409,83.06451613,100,116.2258065,75.2258065,54.2258065,64.4193548,81.5806452,62.5483871,67.60000002,316,0.057497712,0.087687688,7697.05,28435940,16018,278585,-23780
2020,7,8,2020/8/1,all,LA,23,20,Venezuela,512,8355.409606,26.17687,26.621557,80.32565,129.2803363,169.3642,85.03580645,100,73.65591398,100,100,25,66.66666667,100,100,115.6129032,76.8709677,56.2903226,64.7096774,80.8064516,62.0967742,68.1548387,584,0.057497712,0.076876877,7697.05,28435940,16018,278585,-23780
2020,7,9,2020/9/1,all,LA,23,20,Venezuela,377,10385.56345,26.43561,26.951315,79.52013,118.7522184,136.5468,82.965,100,55,100,100,25,66.66666667,100,100,116.8666667,75.5666667,62.7333333,66.0333333,81.5,61.4333333,69.45333332,512,0.057497712,0.056606607,7697.05,28435940,16018,278585,-23780
2020,7,10,2020/10/1,all,LA,23,20,Venezuela,396,10406.84669,26.21626,26.850204,79.517,119.6832526,135.0794,86.28903226,100,84.94623656,100,100,25,66.66666667,100,100,113.3225806,79.9354839,69.8709677,70.6774194,93.1612903,66.4193548,76.01290322,377,0.057497712,0.059459459,7697.05,28435940,16018,278585,-23780
2020,7,11,2020/11/1,all,LA,23,20,Venezuela,516,7641.410441,25.36392,25.817165,83.90289,185.9275612,236.8475,86.11,100,83.33333333,100,100,25,66.66666667,100,100,112.6666667,87.2666667,80.9,75.3666667,100.5333333,75.2333333,83.86,396,0.057497712,0.077477477,7697.05,28435940,16018,278585,-23780
2020,7,12,2020/12/1,all,LA,23,20,Venezuela,458,8714.915804,25.02517,25.46813,79.40264,41.87902667,58.51768,85.93096774,100,81.72043011,100,100,25,66.66666667,100,100,111.3225806,88.3548387,98.1612903,91.2903226,112.7741935,85.8387097,95.28387096,516,0.057497712,0.068768769,7697.05,28435940,16018,278585,-23780
